HWSD2_SMU_ID,COARSE,SAND,SILT,CLAY,TEXTURE_USDA,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND
1725,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
1824,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
1591,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
1343,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
1514,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
31895,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
31943,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31918,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31906,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31957,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31986,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31850,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31947,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31925,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31930,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31866,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31956,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31951,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31911,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31883,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
1856,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
1830,3,55,27,18,11.0,M,1.5,1.690000057220459,0.7800000309944153,7.5,0.9300000071525574,9.0,14,63,22.0,22.0,94,0,4,2.0,0.699999988079071,2
31824,2,37,42,21,9.0,M,1.4199999570846558,1.7200000286102295,1.0499999523162842,6.800000190734863,1.1299999952316284,10.0,17,62,18.0,17.0,87,0,2,6.0,0.6000000238418579,2
31885,2,37,42,21,9.0,M,1.4199999570846558,1.7200000286102295,1.0499999523162842,6.800000190734863,1.1299999952316284,10.0,17,62,18.0,17.0,87,0,2,6.0,0.6000000238418579,2
31811,2,37,42,21,9.0,M,1.4199999570846558,1.7200000286102295,1.0499999523162842,6.800000190734863,1.1299999952316284,10.0,17,62,18.0,17.0,87,0,2,6.0,0.6000000238418579,2
31835,2,37,42,21,9.0,M,1.4199999570846558,1.7200000286102295,1.0499999523162842,6.800000190734863,1.1299999952316284,10.0,17,62,18.0,17.0,87,0,2,6.0,0.6000000238418579,2
31949,2,41,33,26,9.0,M,1.399999976158142,1.7999999523162842,0.6299999952316284,8.5,0.6499999761581421,9.0,16,51,40.0,40.0,100,0,46,21.299999237060547,0.699999988079071,2
31956,2,41,33,26,9.0,M,1.399999976158142,1.7999999523162842,0.6299999952316284,8.5,0.6499999761581421,9.0,16,51,40.0,40.0,100,0,46,21.299999237060547,0.699999988079071,2
31945,6,53,18,29,10.0,M,1.4299999475479126,1.850000023841858,1.1829999685287476,6.400000095367432,0.6200000047683716,11.0,17,45,15.0,15.0,81,0,2,0.0,0.0,1
31942,6,53,18,29,10.0,M,1.4299999475479126,1.850000023841858,1.1829999685287476,6.400000095367432,0.6200000047683716,11.0,17,45,15.0,15.0,81,0,2,0.0,0.0,1
31951,6,53,18,29,10.0,M,1.4299999475479126,1.850000023841858,1.1829999685287476,6.400000095367432,0.6200000047683716,11.0,17,45,15.0,15.0,81,0,2,0.0,0.0,1
31852,6,53,18,29,10.0,M,1.4299999475479126,1.850000023841858,1.1829999685287476,6.400000095367432,0.6200000047683716,11.0,17,45,15.0,15.0,81,0,2,0.0,0.0,1
31883,6,53,18,29,10.0,M,1.4299999475479126,1.850000023841858,1.1829999685287476,6.400000095367432,0.6200000047683716,11.0,17,45,15.0,15.0,81,0,2,0.0,0.0,1
31838,6,53,18,29,10.0,M,1.4299999475479126,1.850000023841858,1.1829999685287476,6.400000095367432,0.6200000047683716,11.0,17,45,15.0,15.0,81,0,2,0.0,0.0,1
1345,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
1743,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31835,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31831,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31826,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31807,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31877,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31830,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31811,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31806,8,24,46,30,5.0,M,1.2200000286102295,1.840000033378601,1.8889999389648438,6.300000190734863,1.840000033378601,10.0,18,41,18.0,17.0,83,0,4,0.0,0.0,1
31811,8,39,30,31,5.0,M,1.340000033378601,1.8600000143051147,1.2029999494552612,7.599999904632568,1.4800000190734863,10.0,19,40,31.0,31.0,98,0,3,20.5,0.20000000298023224,1
31890,8,39,30,31,5.0,M,1.340000033378601,1.8600000143051147,1.2029999494552612,7.599999904632568,1.4800000190734863,10.0,19,40,31.0,31.0,98,0,3,20.5,0.20000000298023224,1
1852,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1857,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1853,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1854,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1855,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1856,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1839,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
329,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1858,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1840,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
195,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1800,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1766,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1350,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1843,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1851,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1964,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1848,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1849,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1317,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1823,4,47,36,17,9.0,M,1.3200000524520874,1.659999966621399,0.45900002121925354,8.0,0.6000000238418579,9.0,10,47,111.0,111.0,100,0,4,14.300000190734863,38.900001525878906,2
1841,4,45,36,19,9.0,M,1.3300000429153442,1.7000000476837158,0.4989999830722809,8.0,0.6399999856948853,9.0,10,46,106.0,106.0,100,0,4,13.699999809265137,35.599998474121094,2
1842,4,45,36,19,9.0,M,1.3300000429153442,1.7000000476837158,0.4989999830722809,8.0,0.6399999856948853,9.0,10,46,106.0,106.0,100,0,4,13.699999809265137,35.599998474121094,2
31843,4,44,38,18,9.0,M,1.2899999618530273,1.6799999475479126,0.5070000290870667,7.900000095367432,0.5600000023841858,9.0,8,41,143.0,143.0,100,0,8,10.899999618530273,45.400001525878906,2
32007,4,44,38,18,9.0,M,1.2899999618530273,1.6799999475479126,0.5070000290870667,7.900000095367432,0.5600000023841858,9.0,8,41,143.0,143.0,100,0,8,10.899999618530273,45.400001525878906,2
32009,4,44,38,18,9.0,M,1.2899999618530273,1.6799999475479126,0.5070000290870667,7.900000095367432,0.5600000023841858,9.0,8,41,143.0,143.0,100,0,8,10.899999618530273,45.400001525878906,2
32006,4,44,39,17,9.0,M,1.3799999952316284,1.659999966621399,0.453000009059906,8.0,0.6100000143051147,9.0,11,51,41.0,41.0,100,0,11,19.600000381469727,21.899999618530273,2
31997,4,44,39,17,9.0,M,1.3799999952316284,1.659999966621399,0.453000009059906,8.0,0.6100000143051147,9.0,11,51,41.0,41.0,100,0,11,19.600000381469727,21.899999618530273,2
31935,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31977,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31961,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31964,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31980,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31985,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31988,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31989,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31990,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31998,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32005,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31959,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32008,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32012,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32029,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32038,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32045,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
32000,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31843,2,53,32,15,11.0,M,1.190000057220459,1.6200000047683716,0.42899999022483826,8.100000381469727,0.6499999761581421,8.0,7,37,119.0,119.0,100,0,2,15.199999809265137,57.599998474121094,2
31836,9,37,40,23,9.0,M,1.5099999904632568,1.7599999904632568,1.7059999704360962,6.599999904632568,1.6299999952316284,11.0,19,62,19.0,24.0,96,0,2,0.0,0.10000000149011612,0
31817,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31867,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31881,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31871,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31870,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31946,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31839,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
1409,13,41,35,24,9.0,M,1.399999976158142,1.7699999809265137,1.4110000133514404,7.900000095367432,1.600000023841858,9.0,19,62,43.0,43.0,100,0,2,8.800000190734863,0.20000000298023224,1
31875,2,32,36,32,5.0,M,1.5,1.8600000143051147,1.5709999799728394,8.0,1.4900000095367432,10.0,23,55,56.0,56.0,100,0,3,15.600000381469727,0.20000000298023224,1
31891,2,32,36,32,5.0,M,1.5,1.8600000143051147,1.5709999799728394,8.0,1.4900000095367432,10.0,23,55,56.0,56.0,100,0,3,15.600000381469727,0.20000000298023224,1
31879,2,32,36,32,5.0,M,1.5,1.8600000143051147,1.5709999799728394,8.0,1.4900000095367432,10.0,23,55,56.0,56.0,100,0,3,15.600000381469727,0.20000000298023224,1
31973,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31971,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31976,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31967,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32023,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32022,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32018,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32017,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31983,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32015,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32010,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32007,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32001,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31982,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31937,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31886,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32026,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31903,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31868,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31932,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31931,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31924,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31923,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31920,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31917,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31908,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31900,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32027,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32048,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32049,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32050,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
32044,21,61,23,16,11.0,M,1.3200000524520874,1.649999976158142,0.5879999995231628,7.699999809265137,0.949999988079071,9.0,13,59,27.0,26.0,91,0,1,4.5,0.30000001192092896,1
31808,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
31803,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
31823,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
31822,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
31874,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
31812,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
31801,19,41,32,27,9.0,M,1.2899999618530273,1.809999942779541,1.597000002861023,6.699999809265137,1.8700000047683716,10.0,19,65,20.0,19.0,85,0,4,0.0,0.30000001192092896,1
